3.325195	0.708008	0.478516	1.660156	0.000000
3.325195	0.698242	0.849609	1.669922	0.000994
3.320312	0.698242	0.825195	1.665039	0.001994
3.320312	0.703125	0.712891	1.665039	0.002996
3.325195	0.717773	0.795898	1.665039	0.003999
3.320312	0.693359	0.698242	1.665039	0.005000
3.320312	0.688477	0.527344	1.660156	0.005983
3.320312	0.683594	0.722656	1.665039	0.006983
3.320312	0.703125	0.522461	1.660156	0.007984
3.325195	0.703125	0.742188	1.665039	0.008983
3.320312	0.703125	0.786133	1.665039	0.009983
3.320312	0.703125	0.712891	1.665039	0.010984
3.320312	0.717773	0.815430	1.665039	0.011982
3.320312	0.698242	0.815430	1.665039	0.012985
3.325195	0.693359	0.825195	1.669922	0.014004
3.325195	0.683594	0.859375	1.669922	0.014983
3.325195	0.698242	0.830078	1.669922	0.015982
3.320312	0.703125	0.810547	1.665039	0.016983
3.325195	0.703125	0.805664	1.665039	0.017983
3.320312	0.703125	0.820312	1.669922	0.018983
3.320312	0.712891	0.742188	1.665039	0.019983
3.320312	0.712891	0.834961	1.669922	0.020999
3.320312	0.693359	0.795898	1.665039	0.021983
3.320312	0.688477	0.615234	1.665039	0.022984
3.325195	0.693359	0.761719	1.665039	0.024168
3.320312	0.708008	0.751953	1.665039	0.024996
3.320312	0.703125	0.732422	1.665039	0.025996
3.320312	0.703125	0.712891	1.665039	0.026995
3.320312	0.703125	1.928711	1.694336	0.027996
3.320312	0.717773	0.717773	1.665039	0.029183
3.320312	0.698242	0.463867	1.660156	0.029999
3.320312	0.688477	0.644531	1.665039	0.030995
3.320312	0.683594	0.805664	1.665039	0.031996
3.320312	0.703125	0.815430	1.665039	0.032996
3.320312	0.703125	1.103516	1.674805	0.034042
3.325195	0.703125	0.966797	1.669922	0.035002
3.320312	0.703125	0.737305	1.665039	0.036010
3.320312	0.717773	0.654297	1.665039	0.036996
3.325195	0.703125	0.610352	1.665039	0.037994
3.325195	0.693359	0.664062	1.665039	0.038995
3.325195	0.683594	0.468750	1.660156	0.039995
3.320312	0.698242	0.781250	1.665039	0.040996
3.320312	0.703125	0.849609	1.669922	0.041995
3.325195	0.703125	0.937500	1.669922	0.042996
3.320312	0.703125	0.883789	1.669922	0.044009
3.320312	0.712891	0.708008	1.665039	0.044999
3.325195	0.712891	0.590820	1.665039	0.045995
3.320312	0.693359	0.761719	1.665039	0.046995
3.320312	0.688477	0.996094	1.669922	0.047995
3.320312	0.688477	0.981445	1.669922	0.048995
3.320312	0.708008	0.869141	1.669922	0.049995
3.320312	0.703125	0.976562	1.669922	0.050995
3.320312	0.703125	0.844727	1.669922	0.052010
3.325195	0.703125	0.712891	1.665039	0.052997
3.320312	0.717773	0.747070	1.665039	0.054011
3.325195	0.698242	0.942383	1.669922	0.055000
3.320312	0.688477	1.083984	1.674805	0.055995
3.320312	0.683594	0.766602	1.665039	0.056995
3.320312	0.703125	0.947266	1.669922	0.057996
3.320312	0.703125	0.908203	1.669922	0.058995
3.320312	0.703125	0.712891	1.665039	0.059995
3.325195	0.703125	0.839844	1.669922	0.060995
3.320312	0.717773	0.776367	1.665039	0.061995
3.325195	0.698242	0.747070	1.665039	0.062996
3.325195	0.693359	0.722656	1.665039	0.064011
3.325195	0.683594	0.844727	1.669922	0.065133
3.320312	0.698242	0.747070	1.665039	0.065995
3.320312	0.708008	0.810547	1.665039	0.066995
3.320312	0.703125	0.712891	1.665039	0.068010
3.320312	0.703125	0.766602	1.665039	0.068995
3.320312	0.712891	0.703125	1.665039	0.069996
3.320312	0.712891	0.776367	1.665039	0.070996
3.320312	0.693359	0.708008	1.665039	0.071995
3.320312	0.688477	0.849609	1.665039	0.072996
3.320312	0.693359	0.878906	1.669922	0.074008
3.320312	0.712891	0.771484	1.665039	0.075032
3.320312	0.703125	0.795898	1.665039	0.076000
3.320312	0.703125	0.712891	1.665039	0.076995
3.325195	0.708008	0.820312	1.669922	0.077995
3.320312	0.717773	0.722656	1.665039	0.078995
3.320312	0.698242	0.712891	1.665039	0.079996
3.320312	0.688477	0.712891	1.665039	0.080995
3.320312	0.683594	0.771484	1.665039	0.081995
3.320312	0.703125	0.693359	1.665039	0.082996
3.320312	0.703125	0.732422	1.665039	0.084022
3.320312	0.703125	0.742188	1.665039	0.084995
3.325195	0.703125	0.751953	1.665039	0.085999
3.320312	0.717773	0.791016	1.665039	0.086995
3.320312	0.703125	0.771484	1.665039	0.087995
3.325195	0.693359	0.854492	1.669922	0.088995
3.320312	0.683594	0.815430	1.665039	0.089995
3.320312	0.703125	0.859375	1.669922	0.090996
3.325195	0.708008	0.791016	1.665039	0.091995
3.320312	0.703125	0.786133	1.665039	0.092996
3.325195	0.703125	0.766602	1.665039	0.094008
3.320312	0.717773	0.839844	1.665039	0.094984
3.325195	0.717773	0.795898	1.665039	0.095989
3.325195	0.698242	0.722656	1.665039	0.096982
3.320312	0.688477	0.791016	1.665039	0.097983
3.320312	0.693359	0.712891	1.665039	0.098982
3.320312	0.712891	0.693359	1.665039	0.099997
3.320312	0.703125	0.732422	1.665039	0.100982
3.325195	0.703125	0.732422	1.665039	0.101982
3.320312	0.703125	0.727539	1.665039	0.102984
3.320312	0.717773	0.742188	1.665039	0.103996
3.320312	0.698242	0.732422	1.665039	0.104995
3.320312	0.688477	0.766602	1.665039	0.106140
3.320312	0.683594	0.712891	1.665039	0.106995
3.325195	0.703125	0.756836	1.665039	0.107995
3.320312	0.703125	0.781250	1.665039	0.108996
3.325195	0.703125	0.712891	1.665039	0.109996
3.325195	0.703125	0.727539	1.665039	0.110995
3.320312	0.717773	0.727539	1.665039	0.111995
3.320312	0.703125	0.776367	1.665039	0.112996
3.320312	0.693359	0.747070	1.665039	0.114010
3.320312	0.688477	0.747070	1.665039	0.114993
3.320312	0.698242	0.727539	1.665039	0.116049
3.325195	0.708008	0.703125	1.665039	0.117001
3.320312	0.703125	0.703125	1.665039	0.117995
3.320312	0.703125	0.727539	1.665039	0.118995
3.325195	0.712891	0.732422	1.665039	0.119995
3.320312	0.712891	0.683594	1.665039	0.120995
3.320312	0.693359	0.805664	1.665039	0.121995
3.325195	0.688477	0.673828	1.665039	0.122996
3.325195	0.693359	0.717773	1.665039	0.124008
3.320312	0.712891	0.737305	1.665039	0.124992
3.325195	0.703125	0.732422	1.665039	0.125995
3.325195	0.708008	0.673828	1.665039	0.126999
3.320312	0.703125	0.712891	1.665039	0.127995
3.320312	0.717773	0.747070	1.665039	0.128995
3.320312	0.698242	0.693359	1.665039	0.129996
3.320312	0.688477	0.742188	1.665039	0.130995
3.325195	0.683594	0.673828	1.665039	0.132010
3.325195	0.708008	0.727539	1.665039	0.132997
3.320312	0.703125	0.717773	1.665039	0.134008
3.325195	0.703125	0.688477	1.665039	0.134993
3.320312	0.703125	0.751953	1.665039	0.135995
3.325195	0.717773	0.698242	1.665039	0.136999
3.320312	0.698242	0.712891	1.665039	0.137995
3.320312	0.688477	0.654297	1.665039	0.138995
3.320312	0.688477	0.698242	1.665039	0.139995
3.320312	0.698242	0.751953	1.665039	0.140996
3.320312	0.708008	0.659180	1.660156	0.141995
3.320312	0.703125	0.688477	1.665039	0.142996
3.325195	0.703125	0.683594	1.665039	0.144007
3.320312	0.712891	0.712891	1.665039	0.144993
3.320312	0.712891	0.722656	1.665039	0.145995
3.325195	0.693359	0.668945	1.665039	0.147143
3.325195	0.688477	0.742188	1.665039	0.148010
3.320312	0.693359	0.708008	1.665039	0.148996
3.320312	0.712891	0.722656	1.665039	0.149995
3.325195	0.703125	0.659180	1.665039	0.150995
3.325195	0.703125	0.712891	1.665039	0.151995
3.320312	0.703125	0.761719	1.665039	0.152996
3.320312	0.717773	0.644531	1.665039	0.154010
3.320312	0.693359	0.732422	1.665039	0.154993
3.320312	0.688477	0.664062	1.665039	0.155994
3.320312	0.683594	0.751953	1.665039	0.157030
3.320312	0.703125	0.659180	1.660156	0.158001
3.320312	0.703125	0.634766	1.660156	0.158995
3.320312	0.703125	0.737305	1.665039	0.159995
3.320312	0.703125	0.664062	1.665039	0.160996
3.320312	0.717773	0.688477	1.665039	0.161996
3.320312	0.703125	0.683594	1.665039	0.162996
3.320312	0.693359	0.722656	1.665039	0.164024
3.320312	0.688477	0.732422	1.665039	0.164993
3.320312	0.698242	0.654297	1.660156	0.165993
3.325195	0.708008	0.678711	1.665039	0.166995
3.320312	0.703125	0.708008	1.665039	0.167999
3.320312	0.703125	0.698242	1.665039	0.168994
3.320312	0.712891	0.610352	1.665039	0.169995
3.325195	0.712891	0.673828	1.665039	0.170995
3.320312	0.693359	0.673828	1.665039	0.171995
3.320312	0.688477	0.693359	1.665039	0.172996
3.320312	0.693359	0.581055	1.660156	0.174008
3.325195	0.712891	0.610352	1.665039	0.174994
3.320312	0.703125	0.664062	1.665039	0.175994
3.320312	0.703125	0.644531	1.665039	0.176995
3.325195	0.703125	0.615234	1.665039	0.177999
3.325195	0.717773	0.678711	1.665039	0.178996
3.320312	0.698242	0.722656	1.665039	0.180009
3.320312	0.688477	0.625000	1.665039	0.180996
3.320312	0.683594	0.683594	1.665039	0.181996
3.325195	0.703125	0.683594	1.665039	0.182996
3.320312	0.703125	0.698242	1.665039	0.184008
3.325195	0.698242	0.683594	1.665039	0.184993
3.320312	0.703125	0.664062	1.665039	0.185993
3.325195	0.717773	0.688477	1.665039	0.186995
3.325195	0.698242	0.668945	1.665039	0.188145
3.320312	0.688477	0.659180	1.665039	0.188994
3.325195	0.683594	0.644531	1.660156	0.189995
3.325195	0.698242	0.683594	1.665039	0.190995
3.320312	0.703125	0.629883	1.665039	0.191995
3.320312	0.703125	0.634766	1.660156	0.192996
3.320312	0.703125	0.634766	1.665039	0.194010
3.320312	0.712891	0.678711	1.665039	0.194993
3.320312	0.712891	0.664062	1.665039	0.196008
3.325195	0.688477	0.634766	1.665039	0.196994
3.320312	0.688477	0.664062	1.665039	0.198030
3.325195	0.693359	0.654297	1.660156	0.199001
3.320312	0.712891	0.698242	1.665039	0.199995
3.320312	0.703125	0.668945	1.665039	0.200995
3.320312	0.703125	0.668945	1.665039	0.201995
3.320312	0.703125	0.708008	1.665039	0.202996
3.320312	0.712891	0.620117	1.665039	0.204009
3.320312	0.693359	0.751953	1.665039	0.204983
3.325195	0.688477	0.678711	1.665039	0.205983
3.320312	0.683594	0.683594	1.665039	0.206983
3.320312	0.703125	0.664062	1.665039	0.207984
3.325195	0.703125	0.668945	1.665039	0.208990
3.320312	0.703125	0.629883	1.660156	0.209983
3.325195	0.698242	0.649414	1.660156	0.210983
3.320312	0.717773	0.668945	1.665039	0.211997
3.320312	0.703125	0.629883	1.665039	0.212984
3.320312	0.688477	0.659180	1.665039	0.213989
3.320312	0.683594	0.659180	1.665039	0.214992
3.320312	0.698242	0.688477	1.665039	0.215993
3.320312	0.703125	0.585938	1.665039	0.216992
3.325195	0.703125	0.664062	1.665039	0.217995
3.320312	0.703125	0.683594	1.665039	0.218999
3.320312	0.712891	0.625000	1.665039	0.219995
3.320312	0.712891	0.639648	1.665039	0.220995
3.320312	0.693359	0.664062	1.665039	0.221995
3.325195	0.683594	0.654297	1.660156	0.222995
3.320312	0.693359	0.629883	1.660156	0.224008
3.320312	0.708008	0.639648	1.660156	0.224993
3.320312	0.703125	0.634766	1.665039	0.225993
3.320312	0.703125	0.683594	1.665039	0.226993
3.320312	0.703125	0.595703	1.665039	0.228010
3.325195	0.717773	0.668945	1.665039	0.229145
3.325195	0.693359	0.649414	1.665039	0.229994
3.325195	0.683594	0.620117	1.665039	0.230995
3.320312	0.678711	0.664062	1.665039	0.231995
3.320312	0.703125	0.600586	1.665039	0.232996
3.320312	0.703125	0.634766	1.665039	0.234008
3.320312	0.703125	0.649414	1.665039	0.234993
3.325195	0.703125	0.688477	1.665039	0.235993
3.320312	0.717773	0.629883	1.665039	0.236992
3.320312	0.698242	0.664062	1.665039	0.237993
3.320312	0.688477	0.668945	1.665039	0.239029
3.320312	0.683594	0.668945	1.665039	0.240000
3.325195	0.698242	0.654297	1.665039	0.240995
3.320312	0.703125	0.615234	1.665039	0.241995
3.320312	0.703125	0.668945	1.665039	0.242996
3.320312	0.703125	0.639648	1.665039	0.244024
3.320312	0.712891	0.654297	1.660156	0.244994
3.325195	0.712891	0.664062	1.665039	0.245993
3.325195	0.693359	0.654297	1.665039	0.246993
3.320312	0.683594	0.659180	1.660156	0.247993
3.325195	0.688477	0.629883	1.660156	0.248995
3.325195	0.708008	0.668945	1.665039	0.250000
3.320312	0.698242	0.678711	1.665039	0.250995
3.320312	0.698242	0.717773	1.665039	0.251995
3.325195	0.698242	0.649414	1.665039	0.252996
3.320312	0.712891	0.693359	1.665039	0.254010
3.320312	0.693359	0.683594	1.665039	0.254982
3.320312	0.688477	0.688477	1.665039	0.255983
3.320312	0.683594	0.625000	1.665039	0.256983
3.320312	0.703125	0.654297	1.665039	0.257983
3.325195	0.703125	0.708008	1.665039	0.258984
3.320312	0.703125	0.620117	1.665039	0.260003
3.325195	0.698242	0.644531	1.660156	0.260983
3.325195	0.712891	0.644531	1.660156	0.261982
3.320312	0.698242	0.678711	1.665039	0.262984
3.320312	0.688477	0.610352	1.665039	0.263992
3.320312	0.683594	0.664062	1.665039	0.264994
3.320312	0.698242	0.654297	1.660156	0.265994
3.320312	0.703125	0.698242	1.665039	0.266994
3.320312	0.703125	0.659180	1.665039	0.267994
3.325195	0.703125	0.654297	1.665039	0.268995
3.325195	0.712891	0.688477	1.665039	0.270139
3.320312	0.708008	0.693359	1.665039	0.270995
3.320312	0.688477	0.722656	1.665039	0.271996
3.325195	0.683594	0.644531	1.660156	0.272997
3.320312	0.688477	0.673828	1.665039	0.274008
3.320312	0.708008	0.703125	1.665039	0.274994
3.320312	0.698242	0.639648	1.665039	0.276009
3.325195	0.698242	0.664062	1.665039	0.276995
3.320312	0.703125	0.659180	1.665039	0.277994
3.320312	0.712891	0.673828	1.665039	0.278994
3.320312	0.693359	0.673828	1.665039	0.280033
3.320312	0.688477	0.644531	1.665039	0.281001
3.320312	0.678711	0.673828	1.665039	0.281996
3.320312	0.703125	0.693359	1.665039	0.282996
3.325195	0.703125	0.683594	1.665039	0.284008
3.320312	0.703125	0.683594	1.665039	0.284993
3.320312	0.698242	0.664062	1.665039	0.285994
3.325195	0.717773	0.737305	1.665039	0.286995
3.320312	0.698242	0.654297	1.665039	0.287994
3.320312	0.688477	0.717773	1.665039	0.288994
3.325195	0.683594	0.668945	1.665039	0.289996
3.325195	0.698242	0.717773	1.665039	0.291000
3.320312	0.703125	0.678711	1.665039	0.292011
3.325195	0.698242	0.659180	1.665039	0.292996
3.320312	0.698242	0.727539	1.665039	0.294010
3.320312	0.712891	0.654297	1.665039	0.294993
3.320312	0.712891	0.688477	1.665039	0.295994
3.320312	0.688477	0.639648	1.665039	0.296994
3.325195	0.683594	0.673828	1.665039	0.297993
3.320312	0.688477	0.625000	1.660156	0.298994
3.320312	0.708008	0.703125	1.665039	0.299996
3.325195	0.698242	0.654297	1.665039	0.300999
3.320312	0.703125	0.693359	1.665039	0.301996
3.320312	0.703125	0.678711	1.665039	0.302997
3.325195	0.717773	0.708008	1.665039	0.304010
3.320312	0.693359	0.722656	1.665039	0.304994
3.325195	0.688477	0.698242	1.665039	0.305994
3.325195	0.678711	0.688477	1.665039	0.306994
3.325195	0.703125	0.654297	1.660156	0.308009
3.320312	0.698242	0.737305	1.665039	0.308995
3.320312	0.698242	0.668945	1.665039	0.309996
3.320312	0.698242	0.756836	1.665039	0.311146
3.320312	0.712891	0.664062	1.665039	0.311995
3.320312	0.698242	0.708008	1.665039	0.312997
3.320312	0.688477	0.722656	1.665039	0.314007
3.320312	0.683594	0.742188	1.665039	0.314994
3.320312	0.698242	0.727539	1.665039	0.315994
3.320312	0.703125	0.678711	1.665039	0.316993
3.320312	0.698242	0.771484	1.665039	0.317994
3.320312	0.698242	0.678711	1.665039	0.318994
3.325195	0.708008	0.732422	1.665039	0.319994
3.325195	0.708008	0.678711	1.665039	0.321030
3.320312	0.693359	0.737305	1.665039	0.322000
3.320312	0.683594	0.742188	1.665039	0.322996
3.320312	0.688477	0.649414	1.660156	0.324023
3.320312	0.708008	0.693359	1.665039	0.324994
3.320312	0.698242	0.693359	1.665039	0.325995
3.320312	0.698242	0.712891	1.665039	0.326994
3.320312	0.703125	0.639648	1.665039	0.327994
3.325195	0.712891	0.751953	1.665039	0.328994
3.320312	0.693359	0.693359	1.665039	0.329993
3.325195	0.683594	0.761719	1.665039	0.330995
3.325195	0.678711	0.654297	1.665039	0.332000
3.320312	0.703125	0.712891	1.665039	0.332996
3.325195	0.703125	0.688477	1.665039	0.334008
3.320312	0.698242	0.742188	1.665039	0.334994
3.325195	0.698242	0.659180	1.660156	0.335994
3.325195	0.712891	0.747070	1.665039	0.336994
3.320312	0.698242	0.742188	1.665039	0.337993
3.320312	0.688477	0.673828	1.665039	0.338994
3.320312	0.683594	0.742188	1.665039	0.340009
3.320312	0.698242	0.639648	1.660156	0.340996
3.320312	0.703125	0.761719	1.665039	0.342000
3.320312	0.698242	0.654297	1.660156	0.342997
3.320312	0.698242	0.722656	1.665039	0.344011
3.320312	0.712891	0.717773	1.665039	0.344994
3.320312	0.708008	0.751953	1.665039	0.345994
3.320312	0.688477	0.747070	1.665039	0.346994
3.320312	0.683594	0.693359	1.665039	0.347994
3.325195	0.688477	0.766602	1.665039	0.348994
3.325195	0.708008	0.751953	1.665039	0.349995
3.320312	0.698242	0.805664	1.665039	0.350995
3.325195	0.698242	0.717773	1.665039	0.352132
3.320312	0.698242	0.791016	1.665039	0.352997
3.320312	0.712891	0.727539	1.665039	0.354009
3.325195	0.693359	0.791016	1.665039	0.354994
3.320312	0.683594	0.732422	1.665039	0.356008
3.320312	0.678711	0.698242	1.665039	0.356994
3.320312	0.698242	0.751953	1.665039	0.357994
3.325195	0.698242	0.708008	1.665039	0.358994
3.320312	0.698242	0.717773	1.665039	0.359994
3.320312	0.698242	0.708008	1.665039	0.360994
3.325195	0.712891	0.776367	1.665039	0.362036
3.320312	0.698242	0.703125	1.665039	0.363003
3.320312	0.688477	0.732422	1.665039	0.364009
3.325195	0.678711	0.722656	1.665039	0.364994
3.325195	0.698242	0.786133	1.665039	0.365994
3.320312	0.703125	0.766602	1.665039	0.366994
3.320312	0.698242	0.717773	1.665039	0.367995
3.325195	0.698242	0.776367	1.665039	0.368994
3.320312	0.708008	0.747070	1.665039	0.369994
3.320312	0.708008	0.766602	1.665039	0.370994
3.320312	0.688477	0.742188	1.665039	0.372010
3.320312	0.683594	0.781250	1.665039	0.373001
3.325195	0.688477	0.761719	1.665039	0.374009
3.320312	0.708008	0.737305	1.665039	0.374994
3.320312	0.698242	0.634766	1.665039	0.375995
3.320312	0.698242	0.664062	1.665039	0.376993
3.325195	0.703125	0.869141	1.669922	0.377994
3.320312	0.712891	0.786133	1.665039	0.378995
3.320312	0.693359	0.766602	1.665039	0.379994
3.325195	0.683594	0.698242	1.665039	0.380995
3.320312	0.678711	0.722656	1.665039	0.381995
3.320312	0.698242	0.498047	1.660156	0.383000
3.325195	0.698242	1.000977	1.669922	0.384009
3.320312	0.698242	0.605469	1.665039	0.384995
3.320312	0.698242	0.771484	1.665039	0.385994
3.320312	0.712891	0.546875	1.660156	0.386994
3.320312	0.698242	0.991211	1.674805	0.388008
3.320312	0.688477	0.791016	1.665039	0.388995
3.320312	0.683594	0.859375	1.665039	0.389994
3.320312	0.698242	0.610352	1.665039	0.390994
3.320312	0.698242	0.537109	1.660156	0.391996
3.325195	0.703125	0.947266	1.669922	0.393131
3.320312	0.698242	0.605469	1.665039	0.394017
3.320312	0.712891	0.917969	1.669922	0.394994
3.320312	0.708008	0.683594	1.665039	0.395994
3.320312	0.688477	0.888672	1.669922	0.396994
3.325195	0.683594	0.468750	1.660156	0.397993
3.320312	0.688477	0.815430	1.665039	0.398994
3.320312	0.708008	0.639648	1.665039	0.399994
3.320312	0.698242	0.830078	1.669922	0.400994
3.320312	0.698242	0.576172	1.660156	0.401994
3.320312	0.698242	0.795898	1.665039	0.403035
3.320312	0.712891	0.996094	1.669922	0.404031
3.320312	0.693359	0.922852	1.669922	0.404995
3.320312	0.683594	0.727539	1.665039	0.405994
3.320312	0.678711	0.468750	1.660156	0.406994
3.325195	0.698242	1.103516	1.674805	0.407994
3.320312	0.698242	0.625000	1.665039	0.408994
3.320312	0.698242	0.947266	1.669922	0.409994
3.320312	0.698242	0.512695	1.660156	0.410994
3.325195	0.712891	1.103516	1.674805	0.411994
3.325195	0.698242	0.849609	1.669922	0.412996
3.325195	0.688477	0.537109	1.660156	0.414001
3.320312	0.683594	0.473633	1.660156	0.414996
3.320312	0.698242	0.869141	1.669922	0.415995
3.320312	0.703125	0.781250	1.665039	0.416996
3.320312	0.703125	0.590820	1.665039	0.417995
3.320312	0.698242	0.673828	1.665039	0.418996
3.320312	0.712891	1.044922	1.674805	0.420010
3.320312	0.708008	0.839844	1.669922	0.420996
3.320312	0.688477	0.512695	1.660156	0.421996
3.320312	0.683594	0.468750	1.660156	0.422997
3.320312	0.688477	1.064453	1.674805	0.424043
3.325195	0.708008	0.781250	1.665039	0.424995
3.320312	0.698242	0.585938	1.665039	0.425996
3.325195	0.698242	0.649414	1.660156	0.426996
3.320312	0.703125	1.225586	1.679688	0.427996
3.320312	0.712891	0.834961	1.665039	0.428995
3.325195	0.693359	0.498047	1.660156	0.429996
3.320312	0.683594	0.468750	1.660156	0.430995
3.325195	0.678711	1.083984	1.674805	0.431996
3.325195	0.703125	0.688477	1.665039	0.432997
3.325195	0.698242	0.566406	1.660156	0.434070
3.320312	0.698242	0.722656	1.665039	0.435001
3.320312	0.698242	1.127930	1.674805	0.436010
3.320312	0.712891	0.864258	1.669922	0.436995
3.320312	0.698242	0.473633	1.660156	0.437996
3.320312	0.688477	0.468750	1.660156	0.438996
3.320312	0.678711	1.069336	1.674805	0.439996
3.320312	0.698242	0.693359	1.665039	0.440996
3.320312	0.698242	0.556641	1.660156	0.441996
3.325195	0.698242	0.771484	1.669922	0.442997
3.325195	0.698242	1.235352	1.679688	0.444013
3.320312	0.712891	0.878906	1.669922	0.444999
3.325195	0.708008	0.473633	1.660156	0.445996
3.325195	0.688477	0.473633	1.660156	0.446996
3.320312	0.683594	1.059570	1.674805	0.447996
3.320312	0.688477	0.683594	1.665039	0.448996
3.320312	0.708008	0.561523	1.660156	0.449995
3.320312	0.698242	0.800781	1.665039	0.450996
3.320312	0.698242	1.230469	1.679688	0.452010
3.325195	0.703125	0.810547	1.665039	0.452997
3.320312	0.712891	0.473633	1.660156	0.454009
3.320312	0.693359	0.468750	1.660156	0.455001
3.320312	0.683594	1.054688	1.674805	0.455996
3.325195	0.678711	0.600586	1.665039	0.456995
3.320312	0.703125	0.507812	1.660156	0.457996
3.320312	0.698242	0.874023	1.669922	0.458996
3.320312	0.698242	1.230469	1.674805	0.459996
3.320312	0.698242	0.751953	1.665039	0.460996
3.320312	0.712891	0.473633	1.660156	0.461996
3.320312	0.698242	0.488281	1.660156	0.462997
3.320312	0.688477	1.005859	1.674805	0.464013
3.325195	0.683594	0.585938	1.665039	0.465163
3.320312	0.693359	0.532227	1.660156	0.465997
3.320312	0.703125	0.937500	1.669922	0.466996
3.320312	0.698242	1.264648	1.674805	0.468010
3.320312	0.698242	0.664062	1.665039	0.468996
3.320312	0.708008	0.493164	1.660156	0.469996
3.320312	0.708008	0.737305	1.665039	0.470995
3.320312	0.688477	1.108398	1.669922	0.471996
3.320312	0.683594	0.551758	1.660156	0.472997
3.320312	0.688477	0.556641	1.660156	0.474012
3.320312	0.708008	1.010742	1.669922	0.474995
3.320312	0.698242	1.230469	1.679688	0.476002
3.320312	0.698242	0.644531	1.660156	0.476996
3.320312	0.703125	0.473633	1.660156	0.477996
3.320312	0.712891	0.825195	1.665039	0.478996
3.320312	0.693359	0.991211	1.669922	0.479996
3.325195	0.688477	0.576172	1.660156	0.480995
3.320312	0.678711	0.590820	1.665039	0.481996
3.325195	0.703125	1.010742	1.669922	0.482997
3.320312	0.698242	1.206055	1.674805	0.484026
3.320312	0.703125	0.605469	1.660156	0.484996
3.320312	0.698242	0.517578	1.660156	0.486002
3.320312	0.712891	0.869141	1.669922	0.486996
3.320312	0.698242	0.991211	1.669922	0.487996
3.320312	0.688477	0.639648	1.665039	0.488996
3.320312	0.683594	0.625000	1.660156	0.489996
3.320312	0.698242	1.064453	1.674805	0.490996
3.325195	0.703125	1.152344	1.674805	0.491996
3.320312	0.698242	0.625000	1.660156	0.492997
3.320312	0.698242	0.537109	1.660156	0.494014
3.320312	0.712891	0.820312	1.665039	0.494996
3.320312	0.708008	1.005859	1.669922	0.496002
3.320312	0.688477	0.541992	1.660156	0.496996
3.325195	0.683594	0.717773	1.665039	0.497996
3.320312	0.688477	1.030273	1.669922	0.498996
3.320312	0.708008	1.093750	1.674805	0.500010
3.320312	0.698242	0.571289	1.660156	0.500996
3.325195	0.698242	0.581055	1.660156	0.501996
3.320312	0.703125	0.737305	1.665039	0.502997
3.320312	0.712891	0.874023	1.669922	0.504011
3.325195	0.693359	0.659180	1.660156	0.504996
3.320312	0.683594	0.839844	1.665039	0.506136
3.325195	0.678711	0.996094	1.669922	0.506996
3.320312	0.703125	0.952148	1.669922	0.507996
3.320312	0.698242	0.654297	1.665039	0.508996
3.320312	0.698242	0.581055	1.660156	0.509995
3.320312	0.698242	0.776367	1.665039	0.510996
